order_id,review_score,review_comment_message,delivery_delay_days,sentiment_result,sentiment,theme
72e0f9322488f1699387c833d459d87b,1.0,Comprei um produto confiando na idoneidade das Lojas lannister e recebi um produto pirata. Liguei pra comunicar o ocorrido e fui ignorado! Vou procurar meus direitos!!!,3.0,"[{'label': '1 star', 'score': 0.7933762073516846}]",Negative,other
6d0f82a01588821c295aabc53d05a552,5.0,Chegou em bom estado o prazo era dr 20 dias e chegou em 11... recomendo essa loja... continuarei comprando mais!,-10.0,"[{'label': '5 stars', 'score': 0.44029223918914795}]",Positive,good experience
33c395f5b7eaa637304434e553d45cf1,2.0,Faltou informação substancial quanto às necessidades de outros aparelhos para instalação.,-15.0,"[{'label': '3 stars', 'score': 0.42707422375679016}]",Neutral,other
0b39d78b430d574a6eafefe82c11b4a3,2.0,A empresa é falha,13.0,"[{'label': '1 star', 'score': 0.7268325090408325}]",Negative,other
d53539c07b0e0bb28c0468574526dc88,1.0,"COMO DAR MINHA OPINIÃO?????
NÃO RECEBI O PRODUTO ISSO JÁ É UMA MANEIRA DE SABER QUE ESTOU TOTALMENTE INSATISFEITA E IRRITADA.
QUERO SABER QUAL SERÁ A PROVIDÊNCIA???? ",5.0,"[{'label': '1 star', 'score': 0.7980490326881409}]",Negative,other
0db84a5169c0effbdd6695e38e354ada,5.0,"Produto Bom, e foi entregue antes do Esperado.",-13.0,"[{'label': '4 stars', 'score': 0.524537980556488}]",Positive,other
8cf199d4f67bb071f1256279824fafd6,3.0,"Recebi o produto, porem não gostei do produto, bem diferente da foto.
Estou solicitando a devolução.",-14.0,"[{'label': '1 star', 'score': 0.5471122860908508}]",Negative,good experience
5a06ec99090e75d00d2b33b0efdce2f4,5.0,"Recebi o produto e ainda um brinde maravilhoso!
Isso é surpreender ao cliente.",-24.0,"[{'label': '5 stars', 'score': 0.7291836142539978}]",Positive,other
735cb5ace9873d50534f4ed4a4cfb608,3.0,"O produto que comprei, modelo oval branco,recebi modelo redondo dourado. Pulseira correta.",-1.0,"[{'label': '3 stars', 'score': 0.25564655661582947}]",Neutral,other
cf72398d0690f841271b695bbfda82d2,5.0,Estou satisfeita,-10.0,"[{'label': '4 stars', 'score': 0.5044319033622742}]",Positive,other
b965255594edcff29330c2ce35e85585,4.0,Otimo produto e rapida entrega!,-2.0,"[{'label': '5 stars', 'score': 0.7008628845214844}]",Positive,other
f8f47214bc000a1f31116b5bd44f3d98,5.0,Recomendo!,-9.0,"[{'label': '5 stars', 'score': 0.6056674718856812}]",Positive,good experience
122db42cf230e496258825c75d544c15,4.0,A equipe do stark me informou o tempo todos sobre o status da entrega e a loja entregou antes do prazo previsto. Os produtos são ótimos!,-16.0,"[{'label': '1 star', 'score': 0.3596205711364746}]",Negative,good experience
ad3653ed7fa95d0e6ed3c9748c66e86e,3.0,"Entrega até antes do prazo e de maneira correta, porém eu esperava um produto de melhor qualidade. As toalhas não são tão macias e felpudas, como aparenta na fotos.",-18.0,"[{'label': '3 stars', 'score': 0.5838223695755005}]",Neutral,product quality
a53ebffcfdb8c4e47308374591571f96,1.0,tem que ter um mínimo de atenção ao cliente,9.0,"[{'label': '2 stars', 'score': 0.36070558428764343}]",Negative,other
27f94439147cec2228561de8e5775ac1,5.0,"gostei, recomendo.",-15.0,"[{'label': '5 stars', 'score': 0.5449680089950562}]",Positive,good experience
4af2fb154881f350d8696f7f7a7f80d3,1.0,"Paguei por um frete onde os prazos não foram seguidos,nas informações de rastreio aparecia apenas a ocorrência de um imprevisto,a falta de informações demonstra o descaso da empresa com o cliente.",38.0,"[{'label': '1 star', 'score': 0.8112881183624268}]",Negative,other
898a3c6ae100548e40cb528dd26df687,5.0,pontual,-11.0,"[{'label': '5 stars', 'score': 0.40194568037986755}]",Positive,other
1ccf7e1581518166ddaa4fe829c3ca11,4.0,Bom. vale o preço,-5.0,"[{'label': '4 stars', 'score': 0.5213436484336853}]",Positive,other
8780697430377d453d0cf3f29848a515,5.0,Melhor loja......,-22.0,"[{'label': '5 stars', 'score': 0.7844192981719971}]",Positive,other
41ccd400a8ae7bb976125bc6c3053f77,5.0,Ótimo ,-8.0,"[{'label': '2 stars', 'score': 0.2997432351112366}]",Negative,good experience
a794d432d0990aa47220cda510a0a872,4.0,Entrega rápida e bom custo benefício. Relógio automático Winner excelente. Pena que que a bússola e o termômetro do relógio Oulm sejam só enfeite. ,-14.0,"[{'label': '4 stars', 'score': 0.5863933563232422}]",Positive,good experience
6ac885500645362873cc355cb2ae0040,1.0,Tive que buscar no correio maior peso 5 cadeiras e carregar pra casa ,-21.0,"[{'label': '1 star', 'score': 0.35746073722839355}]",Negative,other
76bd9ce8aa3ce93bd913f3ec17f66790,5.0,Produto de excelente qualidade e entrega bem antes do prazo estipulado.,-66.0,"[{'label': '5 stars', 'score': 0.7056576013565063}]",Positive,product quality
56069689ce24a3bafc1bcc3333744b24,1.0,"Olá, o meu produto chegou dia 31/08, mas ele veio errado, pedi um HD Externo da Western Digital Passport X 2tb e veio um inferior da Seagate, gostaria de saber como faço para trocar ou devolver, grata",-7.0,"[{'label': '1 star', 'score': 0.6451391577720642}]",Negative,wrong item received
75580197fa1d006140091ea9e6ccdcfa,4.0,Ótimo produto para decorar a sua sala.,-2.0,"[{'label': '4 stars', 'score': 0.42522355914115906}]",Positive,good experience
c17fde14eedbd5559d73d27af557fa50,5.0,excelente,-3.0,"[{'label': '5 stars', 'score': 0.7857322096824646}]",Positive,good experience
1562a930fc574b55669f07e580d8f6ff,1.0,"Comprei uma balança porém veio estragada, troquei as pilhas e ela mesmo assim não funciona, fiz a solicitação de devolução no mesmo dia, e até hoje nem o site nem a loja me retornou com uma posição.",-13.0,"[{'label': '1 star', 'score': 0.8741227984428406}]",Negative,product quality
541bb2ccd254b84fbaabf01e82324cb0,1.0,"Péssima qualidade, estarei devolvendo o produto.",0.0,"[{'label': '1 star', 'score': 0.933163583278656}]",Negative,product quality
320eb048096c018a52cf175bb6630898,5.0,Ótimo produto.,-3.0,"[{'label': '5 stars', 'score': 0.42819371819496155}]",Positive,good experience
2a1826a678534f6229f4d60aedbdbb94,1.0,Só ficou a deseja pelo fato de pagar pelo frete é ter que ir pega nos Correios.,-23.0,"[{'label': '3 stars', 'score': 0.3403620719909668}]",Neutral,other
1a33d98b92df9498c2574ac50784c3ba,5.0,"Recebi o produto no prazo combinado e de ótima 
qualidade recomendo a todos.",-7.0,"[{'label': '5 stars', 'score': 0.6006682515144348}]",Positive,product quality
b308154c76f89d8c52b41f7c8480d107,5.0,Amei o produto,-5.0,"[{'label': '3 stars', 'score': 0.24431119859218597}]",Neutral,other
37297c70ff1867f5ad4b215cc27fbe81,5.0,Excelente. ,-6.0,"[{'label': '5 stars', 'score': 0.8057986497879028}]",Positive,good experience
3b28722276b5d42721d0122d688f518a,4.0,Produto chegou no prazo prometido e bem embalado. Recomendo.,-5.0,"[{'label': '5 stars', 'score': 0.49294015765190125}]",Positive,good experience
4594c689a1c9d5fb2574a0e03875e67a,4.0,nao veio o produto que pedi veio um quite de marmitas 10 peças eu comprei um jogo de panelas,-7.0,"[{'label': '1 star', 'score': 0.8366142511367798}]",Negative,other
1442b25f1cb6b0dd05c29b7df04aa0aa,2.0,Muito demora para fazer a entrega do produto.,-8.0,"[{'label': '2 stars', 'score': 0.3724966049194336}]",Negative,late delivery
028aa7c930356788f861ed1b7f984819,4.0,serviço feito. padrão. como deve ser sempre.,-16.0,"[{'label': '5 stars', 'score': 0.45995667576789856}]",Positive,other
e0409d7f1bbf560cbc2472a046339c3c,4.0,Eficiente transferência e muita informação perfeita gostei muito e vou voltar a comprar em breve muito obrigado.,-8.0,"[{'label': '5 stars', 'score': 0.653032660484314}]",Positive,good experience
c0926505809f1295c7ca6902c2c4d932,4.0,Produto conforme foto. Gostei.,0.0,"[{'label': '5 stars', 'score': 0.4915715754032135}]",Positive,good experience
ee21a244d02c03d23adaa14fe3049b88,4.0,"Tava tudo ok.so que o espremedor nao funciona como faço pra trocar
",-16.0,"[{'label': '3 stars', 'score': 0.4219471514225006}]",Neutral,other
41d1a34204ce66a59daa5590f05cc4fa,5.0,bom,-7.0,"[{'label': '5 stars', 'score': 0.4902048408985138}]",Positive,other
71a76b70b6437fd7d3cae33f67714073,3.0,"cabo de conexão é curto.Só com extensão para usar. E a tomada vermelha (220w) está invertida. Para ligar a lavadora, o fio dela encosta na parte superior do transformador, e aquece....perigoso.",-14.0,"[{'label': '2 stars', 'score': 0.5552314519882202}]",Negative,other
745f8e8e54805aa546f8083a70649d82,2.0,O produto poderia ser embalado as partes estofadas brancas vem sem nenhuma proteçao ou embalagem soltas com ums papelao.,-14.0,"[{'label': '1 star', 'score': 0.5921394228935242}]",Negative,packaging damage
6dd1e9171ca5bf5283a7ba404d491d7f,4.0,"Chegou no prazo. Só não dei cinco estrelas porque a nota fiscal não foi enviado no e-mail, e a que acompanhou o produto foi uma impressão miniatura ruim",-5.0,"[{'label': '4 stars', 'score': 0.727888822555542}]",Positive,product quality
4385f30f644c4a6964dfef0a175611c3,4.0,"Fiz o teste assim q recebi e amei, oliquido nao vazou da capa e foi entregue no prazo, produto de otima qualidade e muito lindo ja comprei ate outro produto da loja to aguardo chegar super recomedo",-3.0,"[{'label': '1 star', 'score': 0.6391332149505615}]",Negative,product quality
ce3397e3e383fc93adefff9aa6a9aa7b,5.0,Rapidez e qualidade!,-7.0,"[{'label': '5 stars', 'score': 0.6825039386749268}]",Positive,product quality
aa138e54af900b83a2a45176517d1071,1.0,quero meu dinheiro de volta,9.0,"[{'label': '1 star', 'score': 0.5482448935508728}]",Negative,other
9cfc94a00cf39aa53d8f701fade170b9,4.0,Recebi corretamente.,-9.0,"[{'label': '4 stars', 'score': 0.3568710386753082}]",Positive,other
1b9b1209ee112e9b2276c880746615e4,5.0,"Lindo, leve e quentinho, ",-6.0,"[{'label': '5 stars', 'score': 0.3414262533187866}]",Positive,other
1ccd61f3cd66bdcd294756395581ff87,5.0,"O produto é uma graça! Além de pratico muito lindo! Amei! Como sempre, a lannister arrasa em tudo!!! Super recomendo!",-13.0,"[{'label': '5 stars', 'score': 0.8705058693885803}]",Positive,good experience
4286ab109d291573318c2485623e30e9,5.0,"Produto perfeito. Recomendo. lannister , sempre nota 1000",-1.0,"[{'label': '5 stars', 'score': 0.8115659952163696}]",Positive,good experience
bfd5957bdfbc86a1882ee0dfa7a36a47,5.0,Produto entregue antes do prazo máximo. Bem embalado.,-28.0,"[{'label': '4 stars', 'score': 0.4424144923686981}]",Positive,other
820f4524bac68867cfa6f10ccff3c452,1.0,"Já solicitei a troca do produto, por defeito, informação diferente do que veio, avaria...",-23.0,"[{'label': '1 star', 'score': 0.5787878036499023}]",Negative,wrong item received
ee71a04a26c5bcf135d8af9ff7051c5b,4.0,Tudo conforme acertado.,-16.0,"[{'label': '5 stars', 'score': 0.5531067252159119}]",Positive,other
797b565b282c371004d602d05ae7d3b2,3.0,Amanha no maximo as 6 ta darde e voces precisam melhorar a entrega do cliente,-14.0,"[{'label': '3 stars', 'score': 0.2755877673625946}]",Neutral,other
6adcecbe14853c4a59e88f497152d83c,5.0,Produto muito bom para pequenos diagnósticos do veiculo. recomendo...,-16.0,"[{'label': '4 stars', 'score': 0.5391019582748413}]",Positive,good experience
47ffb2ae6aa6178f452d3ca54432f0e6,5.0,tudo certo,1.0,"[{'label': '5 stars', 'score': 0.4305838942527771}]",Positive,other
4fd4634c3c8d7f2b7788e9c3902565ab,1.0,"PRODUTO DE MA QUALIDADE.AO CONECTAR QUEIMOU O FUSIVEL DA TOMADA 12 VOLTS E AINDA POR CIMA NAO FICAVA CONECTADO DEVIDO A MA FABRICACAO DO PRODUTO,MESMO QUE FUNCIONASSE NAO DARIA PRA USAR...",-15.0,"[{'label': '2 stars', 'score': 0.331546813249588}]",Negative,product quality
2e8b2390e7734d4477db1b7e1fdc38d7,3.0,"mas fiquei super chateada, pq fiz um pedido com vcs e depois de 15 dias foi que chegou um email. avisando q não tinham o produto. por esse motivo não indico, fiquei super chateada!",-13.0,"[{'label': '1 star', 'score': 0.6191762685775757}]",Negative,other
93a157bd42d5aee115dbfbca895d9998,4.0,parabéns para loja e revendedor apesar de ter demorado um pouco,-5.0,"[{'label': '4 stars', 'score': 0.3303206264972687}]",Positive,late delivery
18eff6d147d508df0b175851df5ab20f,5.0,"Produto excelente, entrega rápida! ",-8.0,"[{'label': '5 stars', 'score': 0.7816829085350037}]",Positive,good experience
8df707012e98bba020753efdaca3fef4,5.0,"eu tinha aberto a reclamação solicitando o reenvio ontem e durante a tarde aconteceu

grato",-14.0,"[{'label': '1 star', 'score': 0.5016953349113464}]",Negative,other
843b65458f7033a466c06769dcfd9ff0,4.0,"apenas não achei errado pois no site informava q funcionava com pressão, e pessoalmente não é bem assim, a barra precisa ser fixada de forma firme.",-9.0,"[{'label': '3 stars', 'score': 0.41336002945899963}]",Neutral,other
adff109236fcf060cf7989c67c4280a5,5.0,"O material poderia ser melhor, fã está desfiando 😔😏",-36.0,"[{'label': '2 stars', 'score': 0.445695161819458}]",Negative,other
ac2da4ffeb7023f0237c1f1418c78916,1.0,Bom dia!!! Ainda não recebi a minha encomenda! ,12.0,"[{'label': '5 stars', 'score': 0.5372299551963806}]",Positive,other
0f581e286111b6b5e757cecec3815151,4.0,"Produto entregue no prazo, como foi pedido.Gostei.",-24.0,"[{'label': '5 stars', 'score': 0.48842117190361023}]",Positive,good experience
e5c32f239371faa3bdade23da46b2921,1.0,A loja não respondeu minha pergunta e não recebi meu produto. Comprei na stark e não na targaryen.,9.0,"[{'label': '1 star', 'score': 0.7492445111274719}]",Negative,other
443ddf06ec0f23c8bf94bccb583714e2,5.0,Produto entregue dentro do prazo e conforme anunciado. Muito bom.,-7.0,"[{'label': '5 stars', 'score': 0.5683543086051941}]",Positive,other
a472cc850b21b27f04a2b80546d3910e,5.0,O controle é otimo,-23.0,"[{'label': '2 stars', 'score': 0.36081162095069885}]",Negative,other
ac9a25281ccc31b31fc2e9cdac94d9f2,1.0,"Produto de péssima qualidade, não recomendo há ninguém, Estou revoltando com o produto que recebi.",-13.0,"[{'label': '1 star', 'score': 0.9669540524482727}]",Negative,product quality
a7052bcfd0db0734e92716ce1a188143,5.0,chegou tudo bem certinho. e no dentro do prazo descrito no momento da compra.,-1.0,"[{'label': '5 stars', 'score': 0.41294440627098083}]",Positive,other
2fa0de151b7f1f86d97df7c2a0e11626,2.0,nbpm,-16.0,"[{'label': '3 stars', 'score': 0.2700785994529724}]",Neutral,other
b2f633218c7a89e314ade77e1486c7b9,1.0,produto com itens faltando,-12.0,"[{'label': '3 stars', 'score': 0.35309502482414246}]",Neutral,other
1613193aa6cbc8820d6b5c12536722a0,5.0,"Amei o kit, super recomendo.
Material muito bom, entrega antes do prazo.
",-8.0,"[{'label': '5 stars', 'score': 0.7273361086845398}]",Positive,good experience
b2f9e7490c9752bd0a3d8433208a5b50,5.0,Produto bom entregue no prazo mesmo com os correios em greve ,0.0,"[{'label': '4 stars', 'score': 0.5464734435081482}]",Positive,other
2484292effef815afca81d5c348d769b,4.0,"Bom custo beneficio, cadeira boa porém veio faltando um parafuso, vieram dois a mais porem maiores , não serviram. Montagem super fácil.",-29.0,"[{'label': '3 stars', 'score': 0.5088129043579102}]",Neutral,other
9358fba680f53876f817a00afdb320d7,5.0,"Muito bom, chegou no prazo e em perfeitas condições.",-14.0,"[{'label': '5 stars', 'score': 0.721224308013916}]",Positive,other
104d88e666e2ec697eee4ce419862e5a,1.0,"Recebi um produto da mesma marca, porém inferior ao que eu havia comprado, sem aviso algum do fornecedor.",-18.0,"[{'label': '2 stars', 'score': 0.34673964977264404}]",Negative,other
2d290eb2fc05c9777775b838cb3dd768,1.0,Recebi o produto errado. Comprei original e recebi produtos paralelos. Reciclados. Picareta ,-5.0,"[{'label': '1 star', 'score': 0.8637134432792664}]",Negative,wrong item received
e897baf305827e390802ae23c1109c78,2.0,"Demora na entrega..
O prazo da entrega foi aumentado após a confirmação da compra...
 Insatisfeito, e o produto veio diferente também. ..",-15.0,"[{'label': '1 star', 'score': 0.5188760757446289}]",Negative,late delivery
b822c2238bcf6e7dac25f9cba3312a02,5.0,"muito bom, recebi o produto antes do prazo estabelecido.",-11.0,"[{'label': '5 stars', 'score': 0.6032345294952393}]",Positive,other
0bf736fd0fd5169d60de3699fcbcf986,1.0,Meu produto não foi entregue até o momento!,-10.0,"[{'label': '1 star', 'score': 0.6250652074813843}]",Negative,other
6e90d9d1208b1fd1a03e262aa7d54115,5.0,"Muito boa, recomendo.",-14.0,"[{'label': '5 stars', 'score': 0.6960731148719788}]",Positive,good experience
bacf6c8419dbd941c987372fb1db2cd1,4.0,Eu acho um bom local para comprar minha compra chegou certinha,-10.0,"[{'label': '5 stars', 'score': 0.40955081582069397}]",Positive,other
f1e90bdf367334af6138b4bd29ab5f45,4.0,Levou 15 dias pra chegar .. chegou tudo certo nada quebrado. ,-12.0,"[{'label': '5 stars', 'score': 0.3317773938179016}]",Positive,packaging damage
713a29ecd8a35d6ddf7ca20ea13ea61d,5.0,"Sempre compro e recebo tudo certinho.
Super recomendo
",-9.0,"[{'label': '5 stars', 'score': 0.8157208561897278}]",Positive,good experience
c293ca42a5c5696d69f9de1acff91b4d,5.0,Foi entregue certo e rápida estou bastante satisfeito ,-9.0,"[{'label': '4 stars', 'score': 0.47170576453208923}]",Positive,other
7a18a504c1a4b32d883e68de2e1a7db0,5.0,Adorei a embalagem e o atendimento. Produto maravilhoso. Sempre darei preferência para compras desse lojista. Amei.,-28.0,"[{'label': '5 stars', 'score': 0.9098711609840393}]",Positive,packaging damage
2780526e7e2cab327faf72d4ed3d2b5d,5.0,Gostei muito do produto. Chegou bem embalado e dentro do prazo. ,-16.0,"[{'label': '5 stars', 'score': 0.5492638945579529}]",Positive,good experience
16c2b4477b37b68095480c82b5627def,5.0,Entrega no prazo e em perfeito estado...parabéns.,-1.0,"[{'label': '5 stars', 'score': 0.6807406544685364}]",Positive,good experience
7de7d0f642682f06b2dbfd5a2e614ab1,5.0,Parabéns pelo profissionalismo. ,-5.0,"[{'label': '5 stars', 'score': 0.2955734431743622}]",Positive,other
1e50bb2b1fd2e009684c3b7bd8eb73ce,5.0,Só que era presente e demorou chegar,-4.0,"[{'label': '3 stars', 'score': 0.47440314292907715}]",Neutral,late delivery
551881f4a46fb5aafca0e72765c499a9,4.0,"Produto bom, ótimo acabamento. Adorei. Uma das prateleiras veio um pouco solta mas só ajustei o parafuso e ficou certa.",-5.0,"[{'label': '4 stars', 'score': 0.6858630180358887}]",Positive,good experience
594be2ebade43b59e6b9a29886de1de2,5.0,Transmissão top aguenta bastante tempo ,-3.0,"[{'label': '5 stars', 'score': 0.7755094766616821}]",Positive,other
